sentiment,review_body,product_category
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,I loved the romantic look of this robe and gown set  but the material was very thin and wrinkled and needs to be ironed. the m/l was uncomfortable and i normally wear only a m. sadly  i returned the set.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
1,"It is hard to believe that this is called a chemise! it is a fabulous dress! this dress caught my eye in the store and i had to try it on. i went with the navy  which is beautiful and has a great pattern. i had to order a petite xs because the regular xs was loose in my shoulder area. i am petite and narrow and 5'1"". the petite xs was perfect for me. it is quite form fitting and does show curves  lumps and bumps so i wore my dress with spanx tights. it was such an easy dress to wear  looked styl",Sleep
1,I was very pleased with this purchase. lovely print  good fit  and silky fabric.,Sleep
1,"I spotted this pj pants in the store  tried it on  and love it! the material is very soft and comfortable. the fabric is on the thin side  thus  one star off the quality. the pattern/color varies  the one i got has more pinkish flowers. i am 5'2""  120lbs  and size s fits nice. i could probably go down to a size xs  but i like my pj pants to fit a bit roomy  therefore size s fits better. the length is more like ankle length on me since i am petite. it is very cute on and perfect for a chill summe",Sleep
1,Love this sweater. bought this with the matching leggings. couldn't be more comfortable. cozy fabric. cute details. loving them both. please bring more of the same in different colors  patterns.,Sleep
1,"This is cuter in person  more of a brown than a cream like in the picture. it runs a little smaller than i was expecting  but that's actually good for me as things usually are a little loose up top. i'm 5'6""  120 lbs  32c  and an xs fit well for a sexier look  but if you're wanting it a little looser  i would go up one size.",Sleep
1,Fit great with moving room. colors very vibrant. just right for a house with lots of cool air conditioning!,Sleep
1,"So i can see why this might not be an amazing shirt  it runs a little large imo and its long. i'm 5'5"" and its almost to my knees  but......as a nightgown  it's amazing! super comfy and its now my new favorite pajama dress. lol. i might wear it as a shirt too  but most likely just jammies!",Sleep
1,I love these sleep pants they are the perfect length. i'  am 5'10 and slim these fit great  its so hard to find pants that fit tall slender women.,Sleep
1,I had no idea this was considered sleepwear until after i bought it. i saw it in the store and promptly tried it on  it is really flattering. i wear it as a sweater dress on a regular basis. it is really comfortable  and is something you could dress up with booties or be more casual with cute tennis shoes like keds. i get compliments on it all the time. i also like the slit a lot.,Sleep
-1,I ordered this cardigan on sale and it was a wonderful fit and color. just the light sort of cute pullover i was looking for to keep and wear at work. unfortunately  it is poorly made. i wore it once and it already started to fray and fall apart. after closely inspecting the cause  i realized that the threads in the sweater are not fully sewed together  so the minute you put it on  one will start to unravel leading to a domino effect. it is a shame because the design and cut were truly a great f,Sweaters
-1,"I am 5'3"" and the arms of this sweater run at least 2 inches past my finger tips. if the arms were not quite so rediculously long then i would definitely keep it but unless you are tall  it just doesn't work. also  i felt the length of the waste was a little shorter than what is pictured online. sigh.",Sweaters
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,I saw this sweater online and have been looking for a unique sleevless sweater for some time now. its a very beautiful sweater so i ordered it right away when i saw this design. i recieved the sweater in the mail and really wanted to love it but it just wasn't for me. its very well made and thick which i liked but i usually fit in small sized tops for retailer but they didn't have a small left in the sizes  i ordered a medium and it still ran small  i was very surprised. its was also disappointing,Sweaters
-1,Looked good in pictures. i even ordered an xxs petite and it was huge! although the sweater has interesting textures and is very beautiful  it is very awkward and poor fit. will be sending back.,Sweaters
-1,I'm 5'5 and 130lbs and i was swimming in the small. the arms are very boxy  the sleeves too long  and and it just wasn't a flattering fit at all. the color and design on the front are both nice. the sweater is made in china and very  very itchy. i own wool sweaters and wear them with layers  but there was no way this was going to be comfortable. very disappointed  especially given the price  but perhaps that's why there are so many left at the end of the season and on sale. this one is going bac,Sweaters
-1,I was expecting a nice golden yellow color but what i received was very dull in color with greenish undertones. very disappointed. will be returning.,Sweaters
-1,"I got this sweater with high hopes to wear it with some leggings for christmas. it looked adorable (and long!) on the model. however  it doesn't even cover my butt  that's how short it is. if you're anything over 5'4""  i'd say it'll be too short for leggings.",Sweaters
-1,"The design of this sweater is odd. it made me feel very ""round"" when i put it on. the sleeves were wide. the other reviewers were correct in saying that it's a thick sweater  which i thought i'd like. the torso was slimmer and longer than i expected. it really was the odd design of the sleeves that made me not like this sweater.",Sweaters
0,This sweater is ok. i love  love  love bell sleeves so i thought for sure this would be perfect. i thought it would be a great sweater to transition from winter to spring  but once it arrived  i knew i had to return. the sleeves are not only bell but very long and the sweater fits chunky on your midsection. i like my sweaters more flowy. if you like fitted-style sweaters that are a bit roomy you would like this once. also  it's a bit itchy for me-but i'm rather sensitive and if i'd loved this on,Sweaters
0,So i thought this sweater would be snowy white  but it's actually a beige kind of dingy color. i do not mean that it's unattractive  i do like it  just because it is not snowy white like i thought  it makes it more of a casual sweater in my opinion and i was hoping for a dressy sweater. it is very super soft and is as long as it is pictured. it fits like a dolman sweater which i did not expect either. it's a bit fitted around the very bottom and sleeves are billowy at the top.the picture does no,Sweaters
0,"This sweater was a little bit of a let down. i ordered the pink and it is actually a tan sweater with (bright) coral material woven throughout. it wasn't the 'soft pink/coral' color that it appeared to be online. while the material is very cozy  the sweater itself is short and boxy. i would've like the width better if the length would've been a little more proportionate. i am 5' 0"" and ordered a petite small. probably returning.",Sweaters
0,I loved the shape of this sweater. the way it draped from the waist was flattering and different. the sleeves were a strange length  however  between long and 3/4 length which made it look like they the sweater was just too short for me. the color looked peachy or pink in the photo  but in reality  it was almost skin tone  which was not flattering with my olive coloring. paler women might find it attractive. the real downside for me was the fabric which was thin with the flowers mainly printed o,Sweaters
0,I was disappointed in this vest  it was stiff and scratchy and seems too big  doesn't drape well fromm the armpit and bust line area. not very figure flattering  looks like i put a blue shopping bag on and belted it to try to add flair!,Sweaters
0,"I have been wanting this sweater and decided to order. when i received it  there was no tag on the product. it was not in a typical clear bag from retailer and it wasn't packaged nicely. it came from reno  nv. most products i order do not get shipped from there. it is short  and i'm 5'1"". most clothes that are short fit me with no problem. this sweater might hit me at the waist  or maybe shorter. i think the color is nice and the sweater is soft but not what i wanted. i am going to return it",Sweaters
0,I tried this sweater on in the store. i love the design and was hoping it would look as good on me as it does on the model. first off i should point out that the navy color in the featured photo looks much lighter than the sweater does in person. some of the photos accurately represent how dark the blue is (it almost looks black) but the featured photo shows it more like a medium navy. secondly  anyone looking to purchase should know it is very warm. if you are buying to wear mostly indoors you,Sweaters
0,The small is huge on me and the sweater is very itchy. cute idea but not for me. i will return it.,Sweaters
0,"It was just too big in the regular size and too short in petite.  the proportion was off.  i bought a similar sweater last year in a blue color that i wore constantly and was hoping this would be like it. i think if you are very tall you might pull this off. i'm 5 4"" and even the extra small regular hung below my booty.",Sweaters
1,This is a lovely cardigan--especially over dresses with leggings  over-the-knee socks  and boots. i was so ecstatic to get it at the black friday price. the description says its white but it's more like a cream. it was for this reason that i initially reconsidered the purchase. i was hoping for more of an off-white or winter white as it appears on the model. except  it looked so great over dresses and suitable for the southern california winter. i didn't care for the wrap belt. it just looked li,Sweaters
1,"Love this poncho! purchased xs in gold/olive color and the length is good. i could have sized up for extra length but thought there was too much fabric in body. for reference-5'8"". slender. love the diagonal cable pattern and curved design. the sleeves are more comfortable for me pushed up a little but if left long works well and are about wrist length. the color is great for fall but could easily transition into winter.spring. the gray is a lighter gray and is nice  too  but size xs not availab",Sweaters
1,Just received this beautiful jacket of quality wool and superior design. i love it and wore it christmas eve with tailored black pants. the fit is perfect in the shoulders  sleeve length and generous in the hips  waist. i used the tie to gather it in a bit at the waist  but plan to have an inch or so taken in on either side at the hip to avoid my looking too wide. a matter of preference  but i have most things tailored--a must at my age! i felt young and attractive rather than old and non-descri,Sweaters
1,The price was worth the splurge  free shipping and a special discount helped. the minute i laid my eyes on this sweater i was hooked. light  airy weight and that handmade texture make the overall design something special. this is the kind of sweater that has enduring style. the big kangaroo pockets scared me a little  which i have determined to be not a distraction after trying it on.,Sweaters
1,"I bought this as a gift for a friend that is getting married in a few months. it's so soft and cozy  i'm tempted to keep it! i got the xs/s regular in white and was worried it would be too long but hits my natural waist (belly button) and i've got a shorter torso and am 5'4.5"". i got this during the 40% sweater sale and feel it is worth the full price. a fun piece but not one to keep you warm on a cold night  more of a cab to curb piece.",Sweaters
1,Fantastic signature retailer styling with this unique statement sweater. the pattern placement has a slimming look on the front and a rear enhancing look from behind. i've been using the super soft removable fur collar as a scarf and stole for my other outfits as well. the length is almost tunic on me  so it looks great with leggings and skinny jeans while buttoned up. if you choose to remove the fur collar the v-neck is very open  so i keep it unbuttoned when i style it that way. knit fabric is s,Sweaters
1,"I gave this 4 stars instead of five because the picture really does give you the impression that this ""cardigan"" has sleeves but actually it's a cape with a few stitches above the wrist. it's also quite short  i'm only 5 5"" and it hits me above my waist. this picture was clearly shot with the front pulled down  i bet if we saw the back it would be high above her waist. also  one of the buttons fell off the first time i wore it. i heard it fall thankfully so it was easy enough to sew back on but",Sweaters
1,I agree with others that the shape is not perfect  it does billow a bit by the hips. but the xxs petite (someone returned) was good on me. length was perfect  sleeve were not too tights. (30dd  26.5 in waist  35 in hips  115 lbs)  colors are subdued  making the jacket more neutral. keeping in mind for later...,Sweaters
1,"I'm currently on the prowl for the other colors of this fantastic sweater dress/tunic. i own the lavender in size m and it fits perfectly on me (5'3"" 36dd) without enhancing what i want to hide. great for winter",Sweaters
-1,This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,"Got the coral reef color in a size medium. for reference  i say i am 5' 4"" because its easier than explaining that i am really 5' 3 and 3/4""  138-140 lbs.  36c bra. size-wise  i am all over the place. recently i lost weight and have been buying smalls and mediums and anywhere from an 8 to a 12 from retailer. i so wanted to love this suit and am still in love with the fabric and colors. everything in the medium fit except for the bra cups. i am not especially big but there was zero cup room.",Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,This suit is so adorable! i love the retro style and the two patterns and i really wish it worked for me. the suit is comfy  seems well made and fit nicely. but  although it fit technically  i don't like the way it cuts me off at the thigh. it's not flattering for me at all.     the suit is kind of a neoprene material  so it's thicker than a normal bathing suit  so i think even though it isn't lined  it might not be see-through  but i didn't get it wet to test it out. in terms of fit  i think it,Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,"Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,I really wanted this swimsuit to work and it looks really nice in person and good quality as well  but sadly the top is cut really strangely. in the photo shown of the model  it looks like a v-neck that kinda gives your boobs a little push to the middle for some slight cleavage. however  that's not how it fit for me. the cups have removable padding on this suit  and when left in  my boobs didn't even fit in the thing and it just looked really awkward in general. and with the padding taken out  m,Swim
1,I've gotten so many compliments. i'll never buy a bathing suit anywhere else. i buy all my suits from here now!,Swim
1,I'm on the smaller end of the bust spectrum even nursing i'm a 32c/d at my fullest. i adore this suit. there is zero support so if you need that move on don't buy this. i love it -hides the post partum baby puff  pattern detracts from flaws  deep plunge is modest yet still sexy and it's super stretchy and easily be pulled aside to feed a baby. underneath there's a fabric bra insert so if you bend over nothing can be seen which i like. haven't worn in water or waves yet but fabric feels awesome.,Swim
1,Gorgeous fabric. love the crochet back of top & cut out sides of bottoms. runs small. i'm 34a - small top fit. 26-36 - medium bottoms fit.,Swim
1,Great colors! somewhat odd fit but it works. don't love the bell on the tassel so i need to find some way to get that off  but otherwise i love it and i am definitely keeping!,Swim
1,I love the design of this top.  the pattern is beautiful and the back unique.   i am a mom of two so i really appreciate the extra front coverage.  i can run around at the beach with my kids and not be worried about overexposure.  i am a 34d on top and purchased the large and it fits well.,Swim
1,Classic design with nice details. stays in place for those active bikini wearers.,Swim
1,This is my first one piece bathing suit  and i absolutely love it. the quality is great ! the color doesn't fade.  i usually wear a size 4 but i ordered a size 6 and it fits perfectly.,Swim
1,This is by far the cutest  most glamorous one piece i have ever tried on! it fits perfectly and is flattering in the right places  it doesn't show too much cleavage and is modest enough for family events. absolutely love this suit in navy. wasn't in love with the rest of the patterns  hoping they come out in more solid colors someday soon!,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
1,I was hesitant to purchase this because of the price  but the design really spoke to me. i've been waiting for an off the shoulder piece that i love  and this was it. great  light fabric and beautiful design. i love it. worth every penny. can be worn on or off the shoulder like pictured.,Trend
1,This skirt is gorgeous. i'm glad i saw it in-store as the picture online does not do it justice. the colors are really rich and the pattern has a sentimental  vintage feeling. it also has pockets and a great  glamorous swing to it. this skirt is great for work with a blouse and heels and also looks awesome with a t-shirt tucked in and sandals. the fabric has a really nice four season weight  i think it will also look great with high boots and a turtleneck in the autumn. i get so many compliments,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,So  i really like the plaid designs by siyu. i saw these pants and questioned whether they would be tight and scratchy and ill fitting  but they were so cute  i had to find out. i'm really glad i did. the wool is soft and actually a little stretchy. it has an elastic waist  which is a plus  because sometimes  even if the legs fit  the waist is too small  or vice versa. i am a large  and very curvy on the bottom  and these are perfect and flattering  and the elastic waist is just right. as on the,Trend
1,I love this coat! it does run a bit large. i am 5'2  125 pounds and usually  wear a petite in most retailer clothes. i ordered a small  but wish that i would have ordered the xs. the length of the jacket is fine  but the arms are very long. i think that i might have the arm length hemmed  but it looks ok rolled up too.,Trend
1,I would have liked it but it was too small for me.,Trend
1,Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,Trend
1,"This is a beautiful dress for fall. the fabric is gorgeous and drapey and the skirt is swingy. i ordered this in an xl because that size always sells out first. i think a l might fit a bit better  so i will see if any more come in and order another to compare. it poofs out in the back above the elastic and the waist slides down a bit. it is also very long  i need to hem it about 3-4"". i never know which size to order with this brand  i vary between l and xl.",Trend
1,This skirt is really adorable  but only if you're going to tuck in your tops. the pockets flare out at the top  so shirts don't lay correctly on them. instead the bottom of the shirt floofs out and looks really dumpy. tucked in though  super cute!    the waist is really tiny and the fabric has no stretch to speak of. i usually take a 0/2 pant or 25/26 jean. i ordered the xsmall and could only get the top fastened by really sucking it in and struggling. i'll be exchanging for a small  hopefully t,Trend
